scheduler, patronID, drinkName, execTime,arrivalTime, serviceStartTime, completionTime,waitingTime, responseTime, turnaroundTime, queueLevel
PRIORITY,0,Beer,25,1778882546053,1778882546057,1778882546082,4,4,29,0
PRIORITY,1,White Wine,25,1778882546168,1778882546168,1778882546194,0,0,26,0
PRIORITY,0,Margarita,75,1778882546183,1778882546195,1778882546270,12,12,87,0
PRIORITY,1,B52,200,1778882546344,1778882546344,1778882546544,0,0,200,0
PRIORITY,0,Beer,25,1778882546351,1778882546546,1778882546571,195,195,220,0
PRIORITY,1,White Wine,25,1778882546555,1778882546572,1778882546597,17,17,42,0
PRIORITY,2,Tequila shot,20,1778882546347,1778882546599,1778882546619,252,252,272,0
PRIORITY,3,Cosmopolitan,65,1778882546464,1778882546621,1778882546686,157,157,222,0
PRIORITY,0,Beer,25,1778882546671,1778882546687,1778882546712,16,16,41,0
PRIORITY,2,B52,200,1778882546623,1778882546714,1778882546914,91,91,291,0
PRIORITY,0,White Wine,25,1778882546813,1778882546915,1778882546941,102,102,128,0
PRIORITY,1,Cosmopolitan,65,1778882546748,1778882546942,1778882547007,194,194,259,0
PRIORITY,2,White Wine,25,1778882546924,1778882547009,1778882547034,85,85,110,0
PRIORITY,3,White Wine,25,1778882546736,1778882547036,1778882547061,300,300,325,0
PRIORITY,1,Cosmopolitan,65,1778882547058,1778882547063,1778882547128,5,5,70,0
PRIORITY,0,Gin and Tonic,40,1778882547091,1778882547130,1778882547170,39,39,79,0
PRIORITY,4,Draft Beer,50,1778882546500,1778882547172,1778882547222,672,672,722,0
PRIORITY,1,Beer,25,1778882547178,1778882547224,1778882547249,46,46,71,0
PRIORITY,2,Mojito,75,1778882547185,1778882547251,1778882547326,66,66,141,0
PRIORITY,3,White Wine,25,1778882547212,1778882547328,1778882547353,116,116,141,0
PRIORITY,1,Pina Colada,100,1778882547349,1778882547355,1778882547455,6,6,106,0
PRIORITY,2,Vodka shot,20,1778882547436,1778882547457,1778882547477,21,21,41,0
PRIORITY,4,Martini,60,1778882547322,1778882547479,1778882547539,157,157,217,0
PRIORITY,2,Vodka shot,20,1778882547480,1778882547541,1778882547561,61,61,81,0
PRIORITY,3,Beer,25,1778882547503,1778882547563,1778882547588,60,60,85,0
PRIORITY,5,Pina Colada,100,1778882546598,1778882547590,1778882547690,992,992,1092,0
PRIORITY,3,Mojito,75,1778882547688,1778882547692,1778882547767,4,4,79,0
PRIORITY,4,Cider,25,1778882547649,1778882547769,1778882547794,120,120,145,0
PRIORITY,6,Gin and Tonic,40,1778882546645,1778882547796,1778882547836,1151,1151,1191,0
PRIORITY,7,Draft Beer,50,1778882546740,1778882547838,1778882547888,1098,1098,1148,0
PRIORITY,3,Tequila shot,20,1778882547878,1778882547890,1778882547910,12,12,32,0
PRIORITY,4,Pina Colada,100,1778882547894,1778882547912,1778882548012,18,18,118,0
PRIORITY,6,Cosmopolitan,65,1778882547947,1778882548014,1778882548079,67,67,132,0
PRIORITY,7,White Wine,25,1778882547989,1778882548081,1778882548106,92,92,117,0
PRIORITY,8,Gin and Tonic,40,1778882547191,1778882548108,1778882548148,917,917,957,0
PRIORITY,4,Beer,25,1778882548132,1778882548150,1778882548175,18,18,43,0
PRIORITY,6,Pina Colada,100,1778882548129,1778882548176,1778882548276,47,47,147,0
PRIORITY,7,Cider,25,1778882548256,1778882548278,1778882548303,22,22,47,0
PRIORITY,8,Bloody Mary,70,1778882548258,1778882548305,1778882548375,47,47,117,0
PRIORITY,9,Martini,60,1778882547324,1778882548377,1778882548437,1053,1053,1113,0
PRIORITY,6,B52,200,1778882548397,1778882548439,1778882548639,42,42,242,0
PRIORITY,7,Vodka shot,20,1778882548404,1778882548640,1778882548661,236,236,257,0
PRIORITY,9,Pina Colada,100,1778882548547,1778882548662,1778882548762,115,115,215,0
PRIORITY,7,Pina Colada,100,1778882548664,1778882548764,1778882548864,100,100,200,0
PRIORITY,10,Draft Beer,50,1778882547387,1778882548866,1778882548916,1479,1479,1529,0
PRIORITY,9,Red Wine,25,1778882548883,1778882548918,1778882548943,35,35,60,0
PRIORITY,11,Red Wine,25,1778882547464,1778882548944,1778882548969,1480,1480,1505,0
PRIORITY,12,Tequila shot,20,1778882547587,1778882548971,1778882548991,1384,1384,1404,0
PRIORITY,7,Bloody Mary,70,1778882548984,1778882548993,1778882549063,9,9,79,0
PRIORITY,13,Vodka shot,20,1778882547999,1778882549065,1778882549085,1066,1066,1086,0
PRIORITY,14,Tequila shot,20,1778882548575,1778882549087,1778882549107,512,512,532,0
PRIORITY,9,Gin and Tonic,40,1778882549093,1778882549109,1778882549149,16,16,56,0
PRIORITY,11,Gin and Tonic,40,1778882549120,1778882549151,1778882549191,31,31,71,0
PRIORITY,13,Cider,25,1778882549089,1778882549192,1778882549218,103,103,129,0
PRIORITY,7,Draft Beer,50,1778882549214,1778882549219,1778882549269,5,5,55,0
PRIORITY,14,Martini,60,1778882549110,1778882549271,1778882549331,161,161,221,0
PRIORITY,13,Red Wine,25,1778882549318,1778882549333,1778882549358,15,15,40,0
PRIORITY,15,Bloody Mary,70,1778882548723,1778882549359,1778882549430,636,636,707,0
PRIORITY,16,Gin and Tonic,40,1778882548767,1778882549431,1778882549471,664,664,704,0
PRIORITY,14,Cider,25,1778882549442,1778882549473,1778882549498,31,31,56,0
PRIORITY,17,B52,200,1778882549077,1778882549500,1778882549700,423,423,623,0
PRIORITY,13,B52,200,1778882549508,1778882549702,1778882549902,194,194,394,0
PRIORITY,14,Martini,60,1778882549599,1778882549904,1778882549964,305,305,365,0
PRIORITY,13,White Wine,25,1778882549912,1778882549966,1778882549991,54,54,79,0
PRIORITY,15,Tequila shot,20,1778882549580,1778882549993,1778882550013,413,413,433,0
PRIORITY,16,Beer,25,1778882549582,1778882550015,1778882550040,433,433,458,0
PRIORITY,15,White Wine,25,1778882550017,1778882550042,1778882550067,25,25,50,0
PRIORITY,17,Cider,25,1778882549711,1778882550069,1778882550094,358,358,383,0
PRIORITY,14,Pina Colada,100,1778882550075,1778882550096,1778882550196,21,21,121,0
PRIORITY,16,Red Wine,25,1778882550141,1778882550198,1778882550223,57,57,82,0
PRIORITY,15,Bloody Mary,70,1778882550217,1778882550225,1778882550295,8,8,78,0
PRIORITY,17,Cosmopolitan,65,1778882550194,1778882550297,1778882550362,103,103,168,0
PRIORITY,14,Gin and Tonic,40,1778882550316,1778882550364,1778882550404,48,48,88,0
PRIORITY,16,Cider,25,1778882550373,1778882550406,1778882550431,33,33,58,0
PRIORITY,17,Bloody Mary,70,1778882550412,1778882550432,1778882550503,20,20,91,0
PRIORITY,18,Draft Beer,50,1778882549106,1778882550504,1778882550554,1398,1398,1448,0
PRIORITY,14,Vodka shot,20,1778882550514,1778882550556,1778882550576,42,42,62,0
PRIORITY,16,Draft Beer,50,1778882550531,1778882550578,1778882550628,47,47,97,0
PRIORITY,19,Draft Beer,50,1778882549751,1778882550630,1778882550680,879,879,929,0
PRIORITY,17,White Wine,25,1778882550653,1778882550682,1778882550707,29,29,54,0
PRIORITY,18,Tequila shot,20,1778882550655,1778882550709,1778882550729,54,54,74,0
PRIORITY,16,White Wine,25,1778882550729,1778882550731,1778882550756,2,2,27,0
PRIORITY,18,Bloody Mary,70,1778882550732,1778882550757,1778882550827,25,25,95,0
PRIORITY,19,Cosmopolitan,65,1778882550780,1778882550829,1778882550894,49,49,114,0
PRIORITY,17,Cosmopolitan,65,1778882550857,1778882550896,1778882550961,39,39,104,0
PRIORITY,19,Pina Colada,100,1778882550945,1778882550963,1778882551063,18,18,118,0
PRIORITY,17,Vodka shot,20,1778882551011,1778882551065,1778882551085,54,54,74,0
PRIORITY,18,Beer,25,1778882550978,1778882551087,1778882551112,109,109,134,0
PRIORITY,19,Gin and Tonic,40,1778882551183,1778882551183,1778882551223,0,0,40,0
PRIORITY,18,Red Wine,25,1778882551212,1778882551225,1778882551250,13,13,38,0
PRIORITY,19,Tequila shot,20,1778882551334,1778882551334,1778882551354,0,0,20,0
PRIORITY,19,Red Wine,25,1778882551357,1778882551357,1778882551382,0,0,25,0
PRIORITY,18,Vodka shot,20,1778882551400,1778882551401,1778882551421,1,1,21,0
PRIORITY,18,Vodka shot,20,1778882551424,1778882551424,1778882551444,0,0,20,0
PRIORITY,18,Cider,25,1778882551448,1778882551448,1778882551473,0,0,25,0
PRIORITY,19,Tequila shot,20,1778882551532,1778882551533,1778882551553,1,1,21,0
PRIORITY,0,Martini,60,1778882570762,1778882570767,1778882570827,5,5,65,0
PRIORITY,1,Bloody Mary,70,1778882570909,1778882570909,1778882570979,0,0,70,0
PRIORITY,0,White Wine,25,1778882570938,1778882570981,1778882571006,43,43,68,0
PRIORITY,1,Beer,25,1778882571130,1778882571130,1778882571155,0,0,25,0
PRIORITY,0,Draft Beer,50,1778882571157,1778882571157,1778882571207,0,0,50,0
PRIORITY,2,Vodka shot,20,1778882571143,1778882571209,1778882571229,66,66,86,0
PRIORITY,3,Mojito,75,1778882571146,1778882571231,1778882571306,85,85,160,0
PRIORITY,0,Vodka shot,20,1778882571307,1778882571308,1778882571328,1,1,21,0
PRIORITY,1,Cosmopolitan,65,1778882571256,1778882571330,1778882571395,74,74,139,0
PRIORITY,0,Cider,25,1778882571331,1778882571397,1778882571422,66,66,91,0
PRIORITY,3,Red Wine,25,1778882571416,1778882571424,1778882571449,8,8,33,0
PRIORITY,1,Mojito,75,1778882571445,1778882571450,1778882571526,5,5,81,0
PRIORITY,0,Cider,25,1778882571522,1778882571527,1778882571552,5,5,30,0
PRIORITY,4,Cider,25,1778882571371,1778882571554,1778882571579,183,183,208,0
PRIORITY,5,Martini,60,1778882571451,1778882571581,1778882571641,130,130,190,0
PRIORITY,1,Gin and Tonic,40,1778882571636,1778882571643,1778882571683,7,7,47,0
PRIORITY,0,Gin and Tonic,40,1778882571653,1778882571685,1778882571725,32,32,72,0
PRIORITY,3,Martini,60,1778882571599,1778882571727,1778882571787,128,128,188,0
PRIORITY,4,Margarita,75,1778882571680,1778882571789,1778882571864,109,109,184,0
PRIORITY,1,Vodka shot,20,1778882571794,1778882571866,1778882571886,72,72,92,0
PRIORITY,5,Margarita,75,1778882571752,1778882571887,1778882571962,135,135,210,0
PRIORITY,1,Mojito,75,1778882571889,1778882571964,1778882572039,75,75,150,0
PRIORITY,3,White Wine,25,1778882571898,1778882572041,1778882572066,143,143,168,0
PRIORITY,4,Beer,25,1778882571944,1778882572068,1778882572093,124,124,149,0
PRIORITY,5,Gin and Tonic,40,1778882572043,1778882572095,1778882572135,52,52,92,0
PRIORITY,6,Tequila shot,20,1778882571653,1778882572137,1778882572157,484,484,504,0
PRIORITY,1,Mojito,75,1778882572150,1778882572159,1778882572234,9,9,84,0
PRIORITY,3,Beer,25,1778882572217,1778882572236,1778882572261,19,19,44,0
PRIORITY,4,Martini,60,1778882572194,1778882572263,1778882572324,69,69,130,0
PRIORITY,5,Bloody Mary,70,1778882572246,1778882572325,1778882572396,79,79,150,0
PRIORITY,3,White Wine,25,1778882572361,1778882572397,1778882572422,36,36,61,0
PRIORITY,6,Vodka shot,20,1778882572161,1778882572425,1778882572445,264,264,284,0
PRIORITY,4,Cosmopolitan,65,1778882572434,1778882572446,1778882572512,12,12,78,0
PRIORITY,6,Bloody Mary,70,1778882572448,1778882572514,1778882572584,66,66,136,0
PRIORITY,4,Gin and Tonic,40,1778882572562,1778882572586,1778882572626,24,24,64,0
PRIORITY,5,Vodka shot,20,1778882572546,1778882572627,1778882572648,81,81,102,0
PRIORITY,7,Pina Colada,100,1778882571929,1778882572650,1778882572750,721,721,821,0
PRIORITY,4,Beer,25,1778882572736,1778882572752,1778882572777,16,16,41,0
PRIORITY,5,Cider,25,1778882572651,1778882572779,1778882572805,128,128,154,0
PRIORITY,6,Pina Colada,100,1778882572734,1778882572807,1778882572907,73,73,173,0
PRIORITY,7,Tequila shot,20,1778882572870,1778882572909,1778882572929,39,39,59,0
PRIORITY,8,Margarita,75,1778882572232,1778882572931,1778882573006,699,699,774,0
PRIORITY,7,Pina Colada,100,1778882572932,1778882573008,1778882573108,76,76,176,0
PRIORITY,8,Martini,60,1778882573086,1778882573110,1778882573170,24,24,84,0
PRIORITY,9,B52,200,1778882572266,1778882573173,1778882573373,907,907,1107,0
PRIORITY,7,Draft Beer,50,1778882573228,1778882573374,1778882573425,146,146,197,0
PRIORITY,8,Vodka shot,20,1778882573281,1778882573426,1778882573446,145,145,165,0
PRIORITY,9,Martini,60,1778882573383,1778882573448,1778882573508,65,65,125,0
PRIORITY,8,Tequila shot,20,1778882573450,1778882573510,1778882573531,60,60,81,0
PRIORITY,7,Margarita,75,1778882573525,1778882573532,1778882573607,7,7,82,0
PRIORITY,10,Mojito,75,1778882572504,1778882573609,1778882573684,1105,1105,1180,0
PRIORITY,9,Red Wine,25,1778882573619,1778882573686,1778882573711,67,67,92,0
PRIORITY,7,B52,200,1778882573688,1778882573713,1778882573913,25,25,225,0
PRIORITY,9,Gin and Tonic,40,1778882573861,1778882573915,1778882573955,54,54,94,0
PRIORITY,10,Martini,60,1778882573795,1778882573957,1778882574017,162,162,222,0
PRIORITY,11,Mojito,75,1778882573381,1778882574019,1778882574094,638,638,713,0
PRIORITY,9,Vodka shot,20,1778882574065,1778882574096,1778882574116,31,31,51,0
PRIORITY,12,Tequila shot,20,1778882573543,1778882574118,1778882574138,575,575,595,0
PRIORITY,9,Pina Colada,100,1778882574119,1778882574140,1778882574240,21,21,121,0
PRIORITY,10,Vodka shot,20,1778882574127,1778882574242,1778882574262,115,115,135,0
PRIORITY,11,Cosmopolitan,65,1778882574204,1778882574264,1778882574329,60,60,125,0
PRIORITY,10,Cosmopolitan,65,1778882574265,1778882574330,1778882574396,65,65,131,0
PRIORITY,9,Beer,25,1778882574360,1778882574398,1778882574423,38,38,63,0
PRIORITY,11,Tequila shot,20,1778882574379,1778882574424,1778882574444,45,45,65,0
PRIORITY,10,Pina Colada,100,1778882574446,1778882574446,1778882574546,0,0,100,0
PRIORITY,11,Mojito,75,1778882574448,1778882574548,1778882574623,100,100,175,0
PRIORITY,12,Tequila shot,20,1778882574141,1778882574624,1778882574645,483,483,504,0
PRIORITY,13,Cider,25,1778882573547,1778882574646,1778882574671,1099,1099,1124,0
PRIORITY,12,Beer,25,1778882574648,1778882574673,1778882574698,25,25,50,0
PRIORITY,14,White Wine,25,1778882573665,1778882574700,1778882574725,1035,1035,1060,0
PRIORITY,15,Mojito,75,1778882573870,1778882574726,1778882574802,856,856,932,0
PRIORITY,11,Vodka shot,20,1778882574733,1778882574803,1778882574823,70,70,90,0
PRIORITY,13,Tequila shot,20,1778882574771,1778882574825,1778882574845,54,54,74,0
PRIORITY,11,Gin and Tonic,40,1778882574827,1778882574847,1778882574887,20,20,60,0
PRIORITY,13,Tequila shot,20,1778882574848,1778882574889,1778882574909,41,41,61,0
PRIORITY,14,Pina Colada,100,1778882574875,1778882574911,1778882575011,36,36,136,0
PRIORITY,13,Red Wine,25,1778882574912,1778882575013,1778882575038,101,101,126,0
PRIORITY,15,Martini,60,1778882574912,1778882575039,1778882575100,127,127,188,0
PRIORITY,16,Cosmopolitan,65,1778882574369,1778882575101,1778882575166,732,732,797,0
PRIORITY,14,Gin and Tonic,40,1778882575131,1778882575168,1778882575208,37,37,77,0
PRIORITY,13,Tequila shot,20,1778882575188,1778882575210,1778882575230,22,22,42,0
PRIORITY,16,Vodka shot,20,1778882575217,1778882575231,1778882575251,14,14,34,0
PRIORITY,13,Bloody Mary,70,1778882575233,1778882575253,1778882575323,20,20,90,0
PRIORITY,14,Margarita,75,1778882575318,1778882575325,1778882575400,7,7,82,0
PRIORITY,16,Cosmopolitan,65,1778882575255,1778882575402,1778882575467,147,147,212,0
PRIORITY,17,Beer,25,1778882574409,1778882575469,1778882575494,1060,1060,1085,0
PRIORITY,14,Bloody Mary,70,1778882575480,1778882575496,1778882575566,16,16,86,0
PRIORITY,16,Gin and Tonic,40,1778882575517,1778882575567,1778882575608,50,50,91,0
PRIORITY,17,Gin and Tonic,40,1778882575594,1778882575609,1778882575649,15,15,55,0
PRIORITY,18,B52,200,1778882574549,1778882575651,1778882575851,1102,1102,1302,0
PRIORITY,14,Beer,25,1778882575716,1778882575853,1778882575878,137,137,162,0
PRIORITY,16,Margarita,75,1778882575718,1778882575880,1778882575955,162,162,237,0
PRIORITY,18,Pina Colada,100,1778882575861,1778882575957,1778882576057,96,96,196,0
PRIORITY,14,White Wine,25,1778882575978,1778882576058,1778882576084,80,80,106,0
PRIORITY,19,Bloody Mary,70,1778882575367,1778882576085,1778882576155,718,718,788,0
PRIORITY,18,Beer,25,1778882576177,1778882576177,1778882576202,0,0,25,0
PRIORITY,18,Martini,60,1778882576303,1778882576303,1778882576363,0,0,60,0
PRIORITY,0,B52,200,1778882598304,1778882598311,1778882598511,7,7,207,0
PRIORITY,0,Tequila shot,20,1778882598522,1778882598539,1778882598559,17,17,37,0
PRIORITY,1,Draft Beer,50,1778882598540,1778882598561,1778882598611,21,21,71,0
PRIORITY,0,Martini,60,1778882598562,1778882598613,1778882598673,51,51,111,0
PRIORITY,2,White Wine,25,1778882598684,1778882598684,1778882598710,0,0,26,0
PRIORITY,1,Margarita,75,1778882598712,1778882598712,1778882598787,0,0,75,0
PRIORITY,0,Beer,25,1778882598784,1778882598789,1778882598814,5,5,30,0
PRIORITY,1,Draft Beer,50,1778882598867,1778882598867,1778882598917,0,0,50,0
PRIORITY,0,Gin and Tonic,40,1778882598915,1778882598919,1778882598960,4,4,45,0
PRIORITY,3,Tequila shot,20,1778882598988,1778882598988,1778882599008,0,0,20,0
PRIORITY,3,Beer,25,1778882599012,1778882599012,1778882599037,0,0,25,0
PRIORITY,1,Martini,60,1778882599018,1778882599039,1778882599099,21,21,81,0
PRIORITY,0,Tequila shot,20,1778882599070,1778882599101,1778882599121,31,31,51,0
PRIORITY,0,Margarita,75,1778882599125,1778882599125,1778882599200,0,0,75,0
PRIORITY,3,Margarita,75,1778882599137,1778882599202,1778882599277,65,65,140,0
PRIORITY,1,Mojito,75,1778882599210,1778882599279,1778882599354,69,69,144,0
PRIORITY,4,Martini,60,1778882599166,1778882599356,1778882599416,190,190,250,0
PRIORITY,3,Cosmopolitan,65,1778882599357,1778882599418,1778882599483,61,61,126,0
PRIORITY,5,White Wine,25,1778882599214,1778882599485,1778882599510,271,271,296,0
PRIORITY,6,Mojito,75,1778882599223,1778882599512,1778882599587,289,289,364,0
PRIORITY,3,Red Wine,25,1778882599534,1778882599589,1778882599614,55,55,80,0
PRIORITY,4,Margarita,75,1778882599526,1778882599616,1778882599691,90,90,165,0
PRIORITY,5,Margarita,75,1778882599661,1778882599693,1778882599768,32,32,107,0
PRIORITY,3,Red Wine,25,1778882599765,1778882599770,1778882599795,5,5,30,0
PRIORITY,4,Draft Beer,50,1778882599772,1778882599797,1778882599847,25,25,75,0
PRIORITY,5,Martini,60,1778882599849,1778882599849,1778882599909,0,0,60,0
PRIORITY,6,Cosmopolitan,65,1778882599698,1778882599911,1778882599976,213,213,278,0
PRIORITY,3,Pina Colada,100,1778882599946,1778882599978,1778882600078,32,32,132,0
PRIORITY,4,Tequila shot,20,1778882599948,1778882600080,1778882600100,132,132,152,0
PRIORITY,5,Pina Colada,100,1778882600020,1778882600102,1778882600202,82,82,182,0
PRIORITY,4,Red Wine,25,1778882600104,1778882600204,1778882600229,100,100,125,0
PRIORITY,6,Cosmopolitan,65,1778882600027,1778882600231,1778882600296,204,204,269,0
PRIORITY,7,Pina Colada,100,1778882599395,1778882600298,1778882600398,903,903,1003,0
PRIORITY,6,Pina Colada,100,1778882600347,1778882600400,1778882600500,53,53,153,0
PRIORITY,8,Vodka shot,20,1778882599645,1778882600502,1778882600522,857,857,877,0
PRIORITY,7,Pina Colada,100,1778882600519,1778882600524,1778882600624,5,5,105,0
PRIORITY,6,Mojito,75,1778882600621,1778882600626,1778882600701,5,5,80,0
PRIORITY,8,B52,200,1778882600526,1778882600703,1778882600903,177,177,377,0
PRIORITY,6,Gin and Tonic,40,1778882600812,1778882600905,1778882600946,93,93,134,0
PRIORITY,7,White Wine,25,1778882600745,1778882600947,1778882600973,202,202,228,0
PRIORITY,8,Cosmopolitan,65,1778882600914,1778882600975,1778882601040,61,61,126,0
PRIORITY,9,Vodka shot,20,1778882599780,1778882601042,1778882601062,1262,1262,1282,0
PRIORITY,6,Cosmopolitan,65,1778882601056,1778882601064,1778882601129,8,8,73,0
PRIORITY,8,Draft Beer,50,1778882601090,1778882601131,1778882601181,41,41,91,0
PRIORITY,6,B52,200,1778882601179,1778882601183,1778882601383,4,4,204,0
PRIORITY,8,Vodka shot,20,1778882601281,1778882601385,1778882601405,104,104,124,0
PRIORITY,9,Gin and Tonic,40,1778882601065,1778882601407,1778882601447,342,342,382,0
PRIORITY,8,White Wine,25,1778882601408,1778882601449,1778882601474,41,41,66,0
PRIORITY,10,Gin and Tonic,40,1778882599797,1778882601476,1778882601516,1679,1679,1719,0
PRIORITY,11,Bloody Mary,70,1778882600051,1778882601517,1778882601587,1466,1466,1536,0
PRIORITY,9,Cosmopolitan,65,1778882601557,1778882601589,1778882601654,32,32,97,0
PRIORITY,10,Margarita,75,1778882601626,1778882601656,1778882601731,30,30,105,0
PRIORITY,9,Cider,25,1778882601705,1778882601733,1778882601758,28,28,53,0
PRIORITY,11,White Wine,25,1778882601738,1778882601760,1778882601785,22,22,47,0
PRIORITY,12,Cosmopolitan,65,1778882600205,1778882601787,1778882601852,1582,1582,1647,0
PRIORITY,10,Beer,25,1778882601812,1778882601854,1778882601879,42,42,67,0
PRIORITY,9,Beer,25,1778882601858,1778882601881,1778882601906,23,23,48,0
PRIORITY,12,White Wine,25,1778882601902,1778882601907,1778882601932,5,5,30,0
PRIORITY,13,Tequila shot,20,1778882600428,1778882601934,1778882601954,1506,1506,1526,0
PRIORITY,11,Cider,25,1778882601935,1778882601956,1778882601981,21,21,46,0
PRIORITY,10,Pina Colada,100,1778882601979,1778882601983,1778882602083,4,4,104,0
